,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
1153,机器学习,平安壹账通,1000-9999人,上海 徐汇区 枫林路,硕士,5-10年,大数据专家（机器学习）,【主要职责】1、根据公司业务需求，确定大数据平台的技术架构设计和技术路线；2、带领团队根据金融行业特点，利用合适的机器学习模型对海量数据进行分析，发现潜在关系，并将数据发现进行产品化和系统化；3、规划总体的技术方向，对产品的事实和落地进行指导。【技能要求】1. 5年以上相关经验，计算机/统计/机器学习相关专业，硕士以上；2. 精通常见的机器学习算法，如：Logistic Regression、SVM、GBDT、RF等；3. 熟悉Hadoop架构，能熟练使用Hive SQL / Spark SQL。4. 在一个或多个领域上，有深入的项目经验：社交数据分析SNA，自然语言处理NLP，搜索及推荐相关算法。5. 良好的沟通能力，有团队管理经验者优先。,20k-40k,未融资
1154,机器学习,合合信息,100-499人,上海 静安区 共和新路,本科,3-5年,算法工程师（机器学习和文档处理方向）,工作职责1. 应用图像处理、机器学习、深度学习、自然语言处理技术、知识图谱等技术实现文档分析相关的工作任职要求： 1. 计算机或数学相关专业，本科及以上学历2. 本科5年以上相关的工作经验；硕士3年以上相关的工作经验，博士1年以上相关的工作经验 3. 熟悉图像处理、文档版面分析、自然语言处理、机器学习、深度学习的关键技术 4. 熟练使用python、java、c++中的一种5. 具有良好的英文论文读写能力，有大量英文论文阅读经验；7.具有与不同技术和文化背景的研究员高效协同工作的能力；8. 在所研究领域内，发表过高质量的顶级的会议/期刊论文者优先 9. 熟悉CNN/LSTM/GRU/GAN等深度学习算法的优先10 有文档版面分析、文档结构分析、文档数据挖掘等项目经验的优先,23k-45k,D轮及以上
1155,机器学习,森亿智能,100-499人,上海 浦东新区 张江,本科,3-5年,机器学习工程师,"职位描述：1.使用机器学习和其他人工智能技术解决医学或临床问题2.开发自动化系统和工具提升团队的工作效率基本要求1.计算机科学，生物信息学，数学，物理，电器工程或类似专业的学士学位及以上学历；2.能无障碍搜索，阅读本专业英文资料3.熟悉Python编程；4.熟练掌握pandas,  scipy，sklearn，TensorFlow等python机器学习领域常用的工具5.熟悉并具有使用类Unix系统，具备使用shell命令和脚本的经验；6.具备一定的系统设计经验和良好的代码开发风格。7.熟悉版本管理，具有使用Git的经验；8.有开源项目经验，在顶级机器学习或人工智能会议上发表过论文，有NLP项目经验，在Kaggle建模比赛中获得优胜者优先。",20k-35k,B轮
1156,机器学习,携程旅行网,10000人以上,上海 长宁区 华漕,本科,3-5年,机器学习,"工作职责：1.     提取非结构化文本特征，识别文本语言内容，文本间相关度2.     负责搜索系统开发, 关键词查询理解平台，标签体系构建，提高搜索体验3.     负责语义对话引擎，自动问答系统开发任职要求：1.     2年以上自然语言处理相关工作经验,3~5年工作经验2.     熟练掌握自然语言处理领域的基础方法和理论3.     熟练掌握一门以上计算机语言（Java，Python，C++，Scala）4.     具有较强的学习能力，自我驱动能力，责任感和团队协作精神加分项：1.     有搜索领域分词，去词，纠错等相关算法的开发经验者优先2.     有搜索，电商，微博等海量互联网语料的文本挖掘经验者优先",15k-28k,已上市
1157,机器学习,思贤股份,20-99人,上海 徐汇区 交通大学,本科,1-3年,机器学习算法工程师,"主要职责：1、负责机器学习和数据挖掘产品的工程开发工作，包括整合框架以及常用算法2、负责机器学习和深度学习框架的研究和改进3、负责分布式计算平台的设计、实现与改进任职要求：1、计算机、数学、统计学等相关专业本科以上学历，3年及以上工作经验2、具备扎实的数据结构、算法基础，熟悉,python、java或者scala3、熟悉spark core/spark sql优先4、有大规模分布式计算引擎设计与实现经验的优先5、熟悉机器学习框架优先6、有大数据经验，熟练部署与使用Hadoop/Spark集群的优先",15k-30k,未融资
1158,机器学习,CreditX,20-99人,上海 黄浦区 城隍庙,本科,经验不限,机器学习系统工程师,"岗位职责 :基于kubernetes构建大规模机器学习系统建立并完善基于图计算的实时反欺诈引擎 对已有机器学习模型部署系统持续优化任职要求 : 全日制985学校本科或以上学历；有扎实的编程功底，至少熟练掌握python, go, java中的一种; 熟练掌握常用数据库技术的应用开发，对使用mysql数据库构建高并发、高可用系统有较强的设计能力与实战经验，熟悉常见的性能调优与可扩展性设计，熟悉事务、锁、并发等机制；掌握分布式缓存、消息队列的使用；熟悉docker, kubenetes等容器解决方案，对构建云原生的大数据应用有一定了解；熟悉大数据实时处理系统如spark streaming, flink等，对基于这些系统构建实时应用有一定了解；具备良好的团队合作精神和承压能力，执行力和战斗力强，善于学习和思考，能独立分析和解决问题。优先条件 :有大规模分布式、高并发、高可用性系统设计开发经验者优先；对推荐系统或互联网广告系统等典型机器学习系统实现有深入了解及设计开发经验者优先；",10k-20k,B轮
1159,机器学习,百度,10000人以上,上海 浦东新区 ,本科,1-3年,上海-机器学习/数据挖掘工程师,【工作职责】-负责百度凤巢的算法改进 -基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 -提高在线广告的相关度、用户体验、投放效果及变现能力【任职资格】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发 -熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 具备以下能力之一： -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验 -具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究) -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -具备机器学习理论、算法的研究和实践经验 -具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等） -具备搜索引擎、广告投放、反作弊相关技术的知识和经验,20k-35k,已上市
1160,机器学习,上海天旦,100-499人,上海 浦东新区 源深体育中心,本科,1-3年,机器学习工程师,"职位描述：* 设计/开发/验证机器学习模型来解决实际问题；* 收集/标记/维护项目相关的数据集；职位要求：* 熟悉机器学习技术，开发过机器学习模型，能解决现实问题；* 有清理和整理大量数据的经验；* 精通Python 语言；* 精通基本的机器学习技术； * 2年以上机器学习相关领域工作经验；* 熟悉机器学习常类库（如：Numpy，Pandas, Scikit-Learn, Tensorflow，PyTorch 等）；* 熟悉常用的开发工具和平台（如：Linux, Docker, Git, Jenkins等）；* 计算机专业或相关领域本科学历（及以上）；Netis为所有员工提供：* 平等自由、舒畅轻松的工作环境；* 健全完善的社会保险以及公积金体系；* 公司支付的商业人身意外保险保障，健康体检；* 每年12天带薪休假，5天带薪病假；* 每年第13个月额外工资；* 我们对于在公司服务期限达到一定年限的同事，更会给予意外惊喜。",14k-28k,B轮
1161,机器学习,DataXgroup,0-20人,上海 黄浦区 打浦桥,本科,1-3年,机器学习工程师,"工作职责：1.参与数据采集、机器学习，个性化推荐系统的设计和开发；2.整个推荐系统架构设计和开发, 研发高质量的相关推荐算法和个性化推荐算法；3.对实验数据进行处理和分析，发现现有系统和算法的不足，提出改进并推动实现；任职资格：1. 计算机或统计学相关专业硕士及以上学历；2. 在机器学习领域有较深的理论研究和实践经验，1年以上工作经验；3. 熟悉linux，java或C/C++开发；并熟练使用以下脚本语言：python/shell/scala；4. 良好的主动性，逻辑思维能力和沟通能力。具有以下条件优先：-有广告建模，推荐系统，用户／商户画像建模型，调度系统经验；-熟悉文本分类、聚类、机器翻译，有相关项目经验；-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验；-计算机/数学/统计/经济学等量化教育背景。",15k-25k,未融资
1162,机器学习,深兰科技,500-999人,上海 长宁区 虹桥,硕士,3-5年,机器学习,高级机器学习工程师岗位职责:1.利用机器学习深度学习的技术进行基于零售数据的“私人管家”前沿人工智能技术研发；2.熟练掌握机器学习深度学习等相关知识，并能够将其应用于特定产品中；3.确定、选择机器学习算法解决实际问题的思路，方法；4.实现机器学习算法和技术解决实际问题。任职资格:1.计算机、数学、统计相关专业，硕士及以上学历，三年及以上数据挖掘、机器学习相关经验2.熟练掌握至少一门编程语言，例如Python、Java、R等3.能够熟练的使用Caffe、Tensorflow、Theano、Torch等任一种主流的深度学习框架4.对NLP、机器视觉、语音识别等相关领域熟悉并且精通其中一个方向；5.编码和团队协作能力强，能够独立支撑一个研究方向，勇于挑战和创新，工作主动性强6.符合以下条件者优先考虑：博士学位，且在CVPRECCVNIPS等计算机视觉顶级会议上发表过论文,30k-60k,B轮
1163,机器学习,饿了么,1000-9999人,上海 普陀区 长征,硕士,5-10年,机器学习专家,"饿了么是中国领先的o2o服务平台，是连接商家和用户之间的桥梁，拥有海量的用户及数据，其中蕴含巨大的价值。搜索和推荐列表是用户访问饿了么平台的首要流量入口，我们致力于运用数据挖掘及机器学习相关技术，优化用户的体验，为平台和商家创造价值。标签  ● 本科及以上, 3年以上, 搜索推荐，数据挖掘，机器学习，信息检索，推荐系统岗位职责：  ● 使用机器学习算法从大规模数据中挖掘有价值知识  ● 能用机器学习算法解决困难的业务问题（如排序、个性化推荐、商户精准营销）；  ● 能够设计、规划、推动实现大型的技术方案；  ● 有能力负责一个或若干产品方向，带领一个团队用机器学习解决问题；任职要求：  ● 精通JAVA/Python，精通数据结构和算法设计；  ● 熟练掌握数据挖掘或自然语言处理的基础理论和方法；  ● 有搜索、推荐、广告、大数据等大型项目经验，参与过实际的大型机器学习项目；  ● 具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析问题/解决问题  ● 有强烈的上进心和求知欲，善于学习新事物  ● 计算机/数学/统计相关专业本科及以上学历；",30k-45k,D轮及以上
1164,机器学习,平安科技,1000-9999人,上海 浦东新区 梅园,硕士,经验不限,AI算法(机器学习/推荐算法/深度学习/NLP),岗位职责：平安科技主要致力于金融科技行业，该岗位属于平安科技的AI大数据算法团队，团队规模超过300人，如果你属于如下方向之一的皆可：1、数据挖掘（建模，数据量足够大）；2、机器学习；3、个性化推荐/用户画像/精准营销；4、深度学习（图像、语音、声纹方向）；5、自然语言处理；岗位要求：1、国内985院校或海外同等院校硕士以上学历，1年以上工作经验，经验越丰富越好，待遇open；2、有扎实的专业技能及项目经验；3、较强的学习能力，能够快节奏地学习，研究，产出，并能独立开展工作,30k-60k,不需要融资
1165,机器学习,平安科技,1000-9999人,上海 浦东新区 八佰伴,硕士,3-5年,资深机器学习工程师,专业技能要求：1、硕士研究生及以上学历，计算机相关专业，博士优先考虑；；2. 精通Python/Java中编程语言中的至少一种；3、有深度学习/机器学习相关经验和扎实数理统计理论基础，精通数据分析工作；4、掌握深度学习原理，熟练使用至少一种常用深度学习计算框架进行建模和训练，包括但不局限Scikit Learn、TensorFlow等；5、有较强的学习能力，阅读过部分源码，能根据场景需要进行重构、二次封装和调试6、 有自然语言处理NLP相关工作经验者优先；工作职责：1、熟悉机器学习/深度学习/主动学习/理论，可独立实现环境的建立，模型的训练，调参，样本的设计；2、从事金融大数据和投资方面的解决方案设计，包括产品筛选和推荐、知识图谱、自然语言处理等；3、有移植和应用分类器解决实际问题的经验，特定场景的数据挖掘模型的需求分析、建模、实验模拟；4、完成部门安排的其他工作。,10k-20k,不需要融资
1166,机器学习,百度,10000人以上,上海  ,本科,1-3年,【百度】AI测试部_机器学习测试开发工程师,工作职责-负责机器学习相关的开发测试工作-测试工作环境搭建-与产品经理和开发人员就项目进度和问题进行沟通-负责机器学习，AI等相关技术测试开发工作任职资格-热爱测试开发工作，并满足以下资格中至少两项 -了解、热爱机器学习、人工智能、数据挖掘等知识-对新技术快速学习能力，对未接触过的难题有较快的解决能力，良好的思维逻辑能力-良好的代码规范，良好的代码安全以及bug定位能力-有较强的责任感，具有良好的团队合作精神-有机器学习相关经验的优先，在TF上开发过模块的优先,19k-25k,已上市
1167,机器学习,凯京集团,500-999人,上海  ,本科,3-5年,机器学习工程师（知识图谱 / NLP方向）,岗位职责：1.与业务人员沟通，深入理解公司业务，思考并发现数据可以应用于业务的机会；2.提取数据、处理数据、开发风险规则、信用评分、客户标签、营销响应等模型，并参与模型上线部署、追踪优化等工作；3.基于公司及外部数据，提取知识，构建知识图谱，支持公司的风控领域、物流科技领域及其他创新方向；4.参与各种数据产品的设计；  岗位要求：1.理工科专业（数学、统计、计算机优先），大学本科及以上学历；2.熟练掌握传统机器学习算法/深度学习算法/知识图谱/NLP算法中至少一种；有知识图谱实践经验者优先；3.熟练掌握数据库SQL语言，至少掌握Python或R语言的一种；精通图数据库如Neo4j，熟悉图存储，图计算者优先；4.具有结构化思维、快速学习及沟通协作能力，积极主动有上进心；,15k-25k,C轮
1168,机器学习,携程旅行网,10000人以上,上海 长宁区 北新泾,本科,经验不限,机器学习,1.	对数据挖掘或机器学习在推荐系统、搜索推荐广告上的应用有一定的理解和应用经验2.	本科及以上学位，硕士/博士优先3.	曾参加过KDD、Kaggle等大型竞赛，在分析问题、寻找解决思路、构造特征等方面有一定经验及兴趣，kaggle Master称号等优先4.	熟悉SQL、hive、python、spark、tensorflow/Keras/Pytorch等编程，有良好的编程习惯5.	扎实的机器学习/信息检索/数据挖掘理论和技术基础6.	优秀的分析问题和解决问题能力，喜欢挑战自己，良好的沟通能力和学习能力7.	对数据敏感，数学功底扎实，有统计相关背景优先8.	有深度学习在图片/文本/推荐系统等方面经验者优先,18k-30k,已上市
1169,机器学习,百度,10000人以上,上海  ,本科,经验不限,AI技术生态部_机器学习算法策略工程师,工作职责：-负责百度AI开放平台Easy DL平台模型开发、效果调优。-负责图像、NLP、语音等方向深度学习算法与相关问题研究。-负责深度学习框架建设以及分布式深度学习平台建设。职责要求：-本科或以上学历，计算机相关专业优先。-2年以上机器学习研发与业务应用经验。-熟悉至少一种深度学习框架（Paddle、Caffe、TensorFlow、Theano、CNTK等），熟悉移动端深度学习框架（优先考虑）。-熟练使用Linux系统，熟练使用c++、python等语言。-精通常用算法和数据结构，对机器学习算法有较强的实践能力，熟悉基于GPU/CPU/FPGA/NPU的相关机器学习算法。-良好的沟通与表达和团队协作能力，较强的动手能力与逻辑分析能力。,15k-30k,已上市
1170,机器学习,优复教育,20-99人,上海 徐汇区 交大,本科,1-3年,机器学习工程师,工作职责：1.利用深度学习技术进行前沿人工智能技术研发；进行人工智能相关前沿算法的研究，包括机器学习、知识图谱等技术的研究。2.负责深度学习，强化学习平台的选型，框架搭建，开发及优化。3.探索研究人工智能在自适应学习的应用；开发基于互联网教育大数据的人工智能应用系统和平台。4.与业务部门密切合作，组织和建设针对细分业务的人工智能解决方案。任职要求：1.国内或国外顶尖大学毕业，专业不限；2.对人工智能、机器学习及互联网教育有浓厚兴趣和充满热情，有责任心、好奇心及良好的学习能力。3.熟悉深度神经网络的常用模型（CNN、RBN、RCNN、DNN等），并能够将其应用特定场景中；熟练掌握常用的统计机器学习算法（神经网络、逻辑回归、决策树、SVM、Boosting等）。4.具备优秀的架构设计能力，具备扎实的Python/Java编程功底，优秀的开发、调试能力和数据建模基础。5.有机器学习的算法基础和经验优先，熟练使用Caffe、Theano、Torch、Tensorflow等任一种主流的深度学习框架优先。,15k-30k,天使轮
1171,机器学习,甜橙金融,500-999人,上海 虹口区 七浦路,硕士,1-3年,大数据人工智能工程师 - 机器学习方向,"岗位职责：负责人工智能算法及分析模型等平台工具建设，并以实际业务应用为导向研发创新方法，产生创新应用任职要求：1. 本科以上学历（模式识别、人工智能、计算机相关专业），扎实的机器学习、数据挖掘、统计学理论基础；2. 熟悉Map-Reduce模型，对Hadoop、Spark、Storm等大规模数据平台上的机器学习开发有实践经验, 熟悉机器学习基本算法，并有调优经验的优先3. 在金融风控, 反欺诈, 精准营销, 智能客服, 知识图谱等领域有实际建模及研发经验者优先4. 具有扎实的计算机操作系统、数据结构等编程基础，精通至少一门编程语言例如JAVA/Python/Scala等，编程能力扎实5. 具有开源工作经验者优先",25k-35k,不需要融资
1172,机器学习,析乐,0-20人,上海 浦东新区 南码头,本科,经验不限,电竞行业  机器学习,薪资15k-50k工作职责:1、负责产品相关的算法设计、技术规划2、根据业务需求进行数学建模，设计并开发高效算法，并对模型及算法进行验证和实现，解决实际业务问题；3、应用各种机器学习、数据挖掘技术进行数据分析与数据挖掘；职位要求：1、有1年以上机器学习项目经验2、对 dota2、lol、王者荣耀等 moba 类游戏有了解（经验丰富的可以忽略这一条哦3、有数学功底，统计学基础，数据结构和算法功底，熟悉决策树，随机森林等算法4、熟悉 Python，Sql5、熟练掌握机器学习基本算法，熟悉各种深度神经网络和常用的模型6、熟悉常见的开源平台，如 Tensorflow、Caffe、Theano 等，有开源实践经验或成果演示者优先7、有较强的沟通能力，有清晰的思路及缜密的思考能力 。1、8小时工作制，弹性上班时间，周末双休，不排除不定期的加班（当然啦，加班是付费滴~2、公司配有顶级的电脑办公设备，让你拥有流畅愉快的办公体验。3、零食饮料不限量供应（你唯一的顾虑就是你的体重）。4、每年一次员工旅游，可携带两名直系亲属，无需自费。5、每年为员工提供知名体检中心最全套的员工体检。6、入职满一年后，享受每年14天年假。,15k-30k,A轮
1173,机器学习,暄暄科技,100-499人,上海 静安区 延长路,本科,3-5年,机器学习研究员（图像/视觉方向）,"岗位描述：1、从事图像分类、手写文字识别、印刷文字识别、自然语言处理等相关前沿深度学习技术研发，设计并改进算法框架；2、结合深度学习和传统方法提升图像检测和识别、手写和印刷文字识别、自然语言处理等算法的准确率和鲁棒性。3 、负责文档图像的分析与识别（包括文档版面分析、文本行检测与分割、文本内容识别等）算法的研发岗位要求：1、硕士及以上学历，图像处理、计算机视觉、模式识别相关专业研究方向，深厚的数学功底与算法理论研究能力；2、熟悉深度学习领域常见开源框架, 如Tensorflow、Caffe、PyTorch等，并了解深度学习相关基本理论，对VGG、GoogleNet、Resnet等网络结构有相关实践经验；3、 精通C/C++，良好的编程基础和代码习惯；4、 有2年以上图像相关的独立研发能力及项目经验者优先；或发表过相关学术论文/专利者优先5、有语音识别、手写体识别研发经验者优先；另，本岗位欢迎优秀实习生加入。",20k-40k,A轮
1174,机器学习,百度,10000人以上,上海  ,本科,1-3年,机器学习平台工程师,""" 工作职责1.机器学习平台设计实现及系统优化2.降低机器学习门槛，提高模型应用效率3.解决海量数据，复杂应用场景下的计算效率问题职位要求1.计算机相关专业本科以上学历，有扎实的数据结构和算法基础，ACM经历优先2.熟练使用C/C++，熟悉python，熟悉linux开发环境3.了解常用机器学习算法原理，有算法优化相关经验优先4.熟悉hadoop、spark等开源计算框架，熟悉tensorflow等机器学习框架5.熟悉分布式计算系统实现和原理，有相关系统开发经验优先6.具备良好的沟通表达和理解能力，有责任心，抗压能力强""",15k-30k,已上市
1175,机器学习,哔哩哔哩,1000-9999人,上海 杨浦区 江湾,学历不限,3-5年,基础平台研发工程师（机器学习）,工作职责：1. 负责公司机器学习/深度学习基础平台的设计与研发工作；2. 使用技术手段加速机器学习/深度学习训练和预测，包括但不限于设计与实现分布式计算框架、调研和使用GPU/FPGA等异构计算方案；3. 根据公司业务需求对开源深度学习框架进行优化；4. 负责机器学习/深度学习场景下的PaaS系统的设计与研发工作。﻿职位要求：1. 计算机或相关专业本科或以上学历；2. 熟悉数据结构和算法，熟悉网络编程、并发编程等技术；3. 有很强的分析问题和解决问题的能力；4. 熟悉C/C++/Java/Python/Golang中的一种编程语言；5. 有机器学习/深度学习相关领域经验优先；6. 有分布式计算领域相关经验优先；7. 熟悉TensorFlow，MxNet，caffe等开源深度学习框架者优先。,20k-40k,已上市
1176,机器学习,返利网,1000-9999人,上海 徐汇区 龙华,本科,3-5年,机器学习工程师,岗位职责：1.	负责公司核心产品搜索推荐算法的设计、研发和优化；2.	基于数据进行大规模机器学习相关算法的架构设计和优化改进，持续提升业务指标；3.	跟踪互联网领域内的搜索推荐算法&机器学习相关前沿技术和发展方向；职位要求 1.	全日制本科及以上学历，3年以上机器学习、搜索推荐系统方向相关工作经验；2.	熟悉tensorflow的使用，有基于tensorflow的机器学习平台的开发和维护经验；3.	深入掌握常用的机器学习算法，包括但不限于分类、聚类、回归算法、推荐算法等； 4.	熟悉Hadoop，Spark等分布式框架，有大数据处理经验；5.	具备良好的编程能力和代码风格，熟悉Pyhon/C/C++/JAVA开发；具备Unix/Linux环境开发经验；6.	有搜索/推荐/广告相关领域的研发经验，并在某一个领域有深入积累；7.	有优秀的分析和解决问题的能力，对挑战性问题充满激情；良好的团队合作精神，较强的沟通能力； 8.	加分项：电商领域及知名互联网公司工作经历,20k-40k,C轮
1177,机器学习,因士科技,20-99人,上海  ,学历不限,3-5年,机器学习,"算法开发工程师寻找一名熟练的算法开发工程师/科学家，成为强大的初创团队的一员。研究，设计和开发计算机软件系统，结合硬件产品开发。机器学习算法的开发，机器学习，人工智能，神经网络，用于通过从实时气体传感器数据提取的信息进行模式学习和检测。 【职位要求】: 1、负责传感器信号分析和处理2、负责气体传感器的模式识别和校准算法开发3、负责机器学习和深度学习领域的前沿算法的研究，不断为团队引入新技术知识4、负责最终测试程序的设计，准备和执行 【任职要求】：1、 电气工程，计算机科学，数学，信号处理等相关专业高级学位，2年及以上相关经验，优先关注数学或计算机专业算法博士2、 熟练掌握C/C++，Python，基本熟悉shell脚本，能熟练在linux或者Windows平台下做代码编译，调试，开发。3、 熟悉CNN,RNN/LSTM等基本深度学习算法。熟悉常用深度学习框架Caffe/Mxnet/TF中的一种，最好是有改各种框架代码的经验，有气体传感器开发的背景者优先。4、 掌握数据库管理和掌握移动APP设计与开发者优先。5、 熟悉常见机器学习算法是加分项6、有一定的创新能力和良好的沟通能力，能够独立学习。熟练使用Matlab或等效的算法设计和数据分析。设计，实施和分析学习算法（例如PCA，DFA）的实践经验，优选在气体传感器开发的背景下。7 掌握数据库管理和掌握移动APP设计与开发的知识是一个加分。",15k-30k,A轮
1178,机器学习,七牛云存储,100-499人,上海 浦东新区 张江,本科,5-10年,资深分布式训练/计算（机器学习）,工作内容：参与七牛深度学习平台设计和开发，包括数据处理系统，本地/分布式训练系统，模型管理和发布系统优化深度学习平台，提升数据访问和资源调度开发/优化GPU集群训练框架，优化GPU使用，提升GPU利用效率开发/优化深度学习平台作业调度系统，提升系统训练效率开发/优化分布式数据访问和处理系统任职要求：5年以上云计算或分布式开发背景对分布式协议和主要的分布式产品有深刻理解熟悉容器编排理念，熟悉运用K8S，Docker或者VM有大规模集群开发或者运维经验有开源社区贡献经验优先精通C/C++/Python开发，有Go开发经验优先掌握常见数据结构与算法熟练使用常见的RDB和NewSQL/NoSQL使用熟悉Memcache或Redis使用,30k-45k,D轮及以上
1179,机器学习,途家网,1000-9999人,上海 长宁区 北新泾,本科,1-3年,机器学习,工作内容:搜索，推荐排序项目的维护优化要求:1.计算机相关专业，掌握基础的机器学习算法2.具有实际的机器学习工作项目经验3.善于思考，具有钻研精神,18k-28k,D轮及以上
1180,机器学习,昌岛医疗,20-99人,上海 徐汇区 长桥,本科,1-3年,机器学习,岗位职责：研发针对影像的机器学习算法任职资格：1. 有计算机视觉或机器学习研究背景2. 熟练使用Python/MATLAB，有很强的算法实现能力3. 有深度学习相关科研经历者优先,15k-30k,天使轮
1181,机器学习,拼多多,1000-9999人,上海 长宁区 天山路,本科,1-3年,机器学习平台技术专家,"职位描述1. 结合搜索引擎，设计高效的大规模机器学习模型预估服务2. 优化平台能力，维护平台的稳定3. 负责机器学习模型的快速迭代, 加速算法落地工作要求：本科及以上学历，机器学习、分布式系统方向等计算机相关专业；精通C/C++，熟悉多线程编程以及linux操作系统开发环境。熟悉tensorflow的使用 了解tensorflow相关的源码,有基于tensorflow的机器学习平台的开发和维护经验。了解tensorflow模型结构，模型加载, 以及tensorflow serving原理",30k-55k,已上市
1182,机器学习,百度,10000人以上,上海  ,本科,经验不限,大数据机器学习建模工程师,工作职责:-参与机器学习自动化平台建设。-有AutoML经验优先。-参与过机器学习建模实战，具有丰富的机器学习常用特征工程、数据挖掘、建模实战经验。-通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的产品和服务，通过技术创新推动产品成长。-研究数据挖掘或统计学习领域的前沿技术，应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，设计和评估数据挖掘方案。职责要求:-有机器学习自动化平台建设经验者优先。-熟练掌握机器学习算法和框架，具有机器学习方面资深经验者优先。-有金融行业经验，有用户画像、金融风控、精准营销、个性化定价相关经验者优先。-具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/分布式计算。-熟练使用分类、聚类、回归等算法，有相关项目和调优经验，熟悉海量数据处理、最优化。-熟练大数据框架（Hadoop、hive、Spark/Storm、hdfs）等，熟悉数据库、数据仓库、有海量数据处理经验。-具有Java、Python等工程经验。,15k-30k,已上市
1183,机器学习,百度,10000人以上,上海  ,本科,1-3年,机器学习工程师,"岗位职责：承担AI相关的技术研发工作，包括但不限于：基于AI的身份认证、物体检测与分类、动作行为识别、图像\视频理解等； 基于深度学习技术，结合业务未来实际应用场景，提供技术解决方案或挖掘潜在商业价值；岗位要求：本科及其以上学历，计算机、数学或统计学及其相关专业，两年及其以上相关工作经验；掌握机器学习基本理论和常用算法，如分类、回归、聚类、概率模型等。掌握深度学习各类网络模型原理（不限于卷积神经网络、循环神经网络、生成对抗网络等），并能够采用 PaddlePaddle、TensorFlow、Caffe、,Theano或其他常用深度学习框架之一解决实际问题；熟悉人工智能算法方法论，有较强的算法设计和实现能力，并掌握C/C++/PYTHON中的至少1一种语言进行深度学习模型构建，并能够对模型进行优化改进；有良好的团队合作意识, 积极主动的工作态度,快速学习能力和较好的沟通表达能力, 能够快速重现论文中的各类算法；优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情；具有以下条件者优先：熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算,且有相关项目经验者优先；拥有丰富的图像分析 (含分类、检测、识别、分割等)开发经验者优先；",13k-26k,已上市
1184,机器学习,米么金服,500-999人,上海 浦东新区 金桥,硕士,3-5年,机器学习算法专家,岗位职责:（1）通过研究各类数据，为业务提供全方位支持，包括风险预测，反欺诈识别，个性推荐等；（2）研究最新算法技术，对现有模型和算法进行优化；（3）负责模型的建立，监控，优化和部署工作。任职要求:（1）研究生以上学历，3年及以上工作经验，有产品发布的相关经验；（2）精通数据结构、统计、算法设计以及数据挖掘、机器学习的理论实践；（3）具备良好的思维逻辑、沟通能力及抗压能力，能独立分析解决问题，有很强的创新思维能力；（4）有互联网数据挖掘经验者优先。,30k-50k,C轮
1185,机器学习,同盾科技,1000-9999人,上海 徐汇区 枫林路,本科,3-5年,JAVA开发工程师(机器学习团队),职位描述：1.	与产品经理合作厘清需求及优化原型设计。2.	负责算法后台系统的后端实现；密切配合前端开发。3.	推动系统的版本迭代和技术改造。4.	有机会可以参与机器学习方向的研发工作。任职要求：1.	大学本科及以上学历，2年及以上全职Java开发工作经验。2.	对Java面向对象编程有深入的了解，熟悉Java反射、多线程、NIO、JDBC等技术的使用和原理。3.	熟悉MySQL或Oracle等数据库，了解索引的原理，对SQL有性能优化的能力。4.	熟悉Spring MVC、Webx、Spring Boot、Dubbo等常用开发框架。5.	熟悉Activiti或者jBPM等工作流相关框架。6.	熟悉HTTP协议，对HTML、CSS、JS有一定的使用经验。7.	熟悉JVM，有性能优化经验者优先。8.	参与或研究过开源项目，有持续更新的技术博客者优先。9.	有互联网行业分布式系统或Java中间件开发或使用经验者优先。,20k-30k,C轮
