,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
2989,商业分析,如风科技,0-20人,上海 普陀区 金沙江路,本科,1-3年,汽车商业记者,汽车商业记者工作内容：有合适选题后，可以独立采访汽车行业高层、收集行业信息。从商业角度出发，分析车企背后的决策逻辑，深度思考后以文章的形式输出观点。PS：你的内容将被投放在公路飞行知乎专栏，38000+粉丝，知乎全平台汽车板块绝对的头部专栏。要求：1、对于汽车行业有一定了解，对特斯拉、蔚来这样的新造车企业，以及吉利、比亚迪这样的传统车企有一些自己的观察。2、善于利用商业思维进行深入思考，知识储备足够多，能够利用跨行业领域的案例来类比汽车行业，拥有自己的思维模型和方法论。3、归纳总结能力强、善于自我驱动、持续学习能力强、对于汽车行业新闻拥有敏感度，同时能将其转化为价值高、富有冲击力、且具备足够结论性的观点。加分项：1、具备驾驶经验；2、英语流利；3、知乎平台用户；4、985/211大学毕业；,8k-15k,0-20人
2995,商业分析,北京星图数网科技,20-99人,上海 黄浦区 人民广场,本科,3-5年,高级商业分析师,1.有数据统计相关工作经验，曾从事过管理咨询、战略规划、市场研究等相关工作优先，具备零售行业研究的工作经验；2.具备系统的资料收集、整理能力，及良好的文字处理能力，尤其需有较强的英文口语及书面表达能力；3.具备较强的逻辑思维能力，敏锐的观察能力和独立分析能力，有较强的市场感知力和数据敏感度；4.良好的沟通表达能力和组织协调能力，富有进取创新精神和团队合作意识；5.熟练运用数据分析软件（如Excel、SPSS、SAS），具备较强的数据分析能力；6.要求本科及以上学历，经济、金融、工商管理、统计学、数学、社会学专业。7.有着多年的互联网行业咨询项目经验，对互联网行业有着深刻的认知。*请仔细阅读,10k-11k,A轮
3043,商业分析,十髦网络科技,100-499人,上海 黄浦区 十六铺,本科,1-3年,策略运营,招聘商业策划、市场公关、营销创意方面牛人，独立完成专业方案，有高水准的审美能力，有较强的商务谈判能力及执行力，公司实力强，上海滩最顶级的办公环境，五险一金是基础，待遇好，奖金高，只要你有实力，我们能让你的未来超乎想象！PS，时髦定制局作为网红级企业，不是养老的地方，混日子的，请绕行,10k-20k,100-499人
3940,商业分析,溢米辅导,1000-9999人,上海 徐汇区 漕河泾,硕士,5-10年,商业数据分析高级经理,【岗位职责】1. 深刻理解公司的产品和业务模式及数据内容，进一步发现客户、产品、运营、市场等需求，撰写数据挖掘项目分析方案，并提出可行性和价值性的结论和建议，给予公司运营决策参考支持；2. 负责输出针对海量业务数据进行深度及多维度分析的需求文档（如：用户画像、行为特征、属性、预测、关联度模型等分析，并建立有效的数据运营及预测预警评估模型）；3. 能依据用户行为数据推测客户潜在需求，提高目标转换率，设计各种数据报表，并进行系统的数据分析工作；4. 基于需求文档制定开发工作计划，通过跨部间协作配合，保证项目逐步推进落地、业务顺利开展；5. 对所负责项目数据流转全程监控，追踪数据使用情况，避免脱节和浪费，协助产品及销售团队合理规划使用数据、提升质量和效率。【任职要求】1. 统计学，应用数学，计算机，信息管理等相关专业本科及本科以上学历；2. 熟练使用Excel，掌握一种数据分析工具（R/Python/SPSS/SAS）以上者优先；3. 有较强的业务数据敏感度，较强的数据分析能力、逻辑思考能力以及问题定位解决能力；4. 具有良好的沟通表达能力和团队协作精神，积极主动乐观。,20k-25k,C轮
3945,商业分析,古星电子商务,100-499人,上海 静安区 静安寺,本科,经验不限,初级商业咨询师 - 数据分析,岗位职责：1、协助各部门按时完成各项数据分析统计工作；2、负责数据收集整理，对多种数据源的数据进行组合分析、挖掘、深度分析；3、维护部门日常报表，负责日常的数据统计和处理；4、完成数据分析项目过程中的数据提取、数据分析、数据展示工作；5、出具相关数据报告，为公司运营决策、产品方向、销售策略提供数据支持。任职资格：1、大学本科及以上学历，统计学等相关专业优先，应届毕业生可接收；2、能熟练运用EXCEL进行数据分析（求和、平均、筛选、透视熟练），能透视表格，会插入柱状图或者扇形图且应用熟练；3、能熟练使用WORD、EXCEL、PPT等办公软件；4、具有较强的逻辑思维能力、对数字极具敏感性；5、工作认真细致，有求知欲，具有敬业精神、沟通能力和团队合作精神。,5k-9k,不需要融资
3947,商业分析,Datatist,20-99人,上海  ,硕士,3-5年,高级商业数据分析师,工作职责：1.	清晰认识公司的战略重点和业务方向，通过数据挖掘与探索，为运营、产品、市场、用户营销等提供商业决策的数据支持和建议。2.	深入分析历史数据，结合业务动态及外部环境，预测公司的核心业务数据走向。3.	通过专题分析，对业务问题进行深入分析，及时发现运营及产品问题，为业务运营决策、销售策略、产品方案提供数据支持，给出分析报告。4.	根据业务需求通过SQL等数据查询语言快速准确进行数据提取和处理，为决策提供数据支撑。5.	对初级团队人员进行培训和指导，与其他商业分析师一起，发现行业运营机会点和问题。岗位要求：1.	硕士及以上学历接受2年以上相关工作经历，本科学历需要5年以上相关经验；2.	熟练使用sql，熟悉各种数据技术平台，例如：hadoop、mysql等，能高效的与数据技术团队进行沟通；3.	熟练独立编写数据分析报告，及时发现和分析其中隐含的变化和问题；熟练使用excel/ppt；4.	具有商业意识，对商业数据敏感度高，对商业竞争敏感，了解互联网常用的数据分析和数据运营的方法和思路；5.	具有数据建模功底，掌握时间序列分析、预测分析能力，会使用R/python中至少一个工具；6.	有客户数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验，尤其是互联网相关的优先；7.	具备良好的沟通能力，项目协调以及客户管理能力，具备熟练讲解方案与产品的能力以及现场应变能力。,15k-30k,A轮
3957,商业分析,我图网,500-999人,上海 浦东新区 世纪公园,本科,1-3年,商业分析师,岗位职责：1、负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；2、围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化；3、针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；4、协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察；5、对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告。任职资格：1、本科及以上学历，心理学、社会学、统计学、经济学、应用数学、互联网相关专业优先；2、能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；3、拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；4、具有一定的研究能力，优秀的专业素养及敬业精神；5、有创新意识，能够提出改进性的产品创意和计划；6、较强的数据分析能力，沟通能力，跨部门合作能力；7、具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,9k-18k,不需要融资
3994,商业分析,ACJ,100-499人,上海 浦东新区 花木,本科,5-10年,数据分析需求,我们正在寻找一个数据分析师来支持我们的产品团队从分析医疗数据获得的见解。理想的候选人善于使用大数据集，寻找产品和过程优化的机会，并使用模型来测试不同的行动方案的有效性。       这个岗位必须有很强的经验，使用各种数据挖掘/数据分析方法，使用各种数据工具，建立和实施模型，使用/创建算法和创建/运行模拟。他们必须有一个被证明的能力，以他们的数据为基础的见解驱动商业成果。       这个岗位必须与广泛的利益相关者和功能团队一起工作，有热情发现解决方案隐藏在大数据集，并与利益相关者，以改善业务成果。岗位要求：1、工作经验在10年左右，但数据分析经验3年以上即可。2、项目周期3个月左右。,1k-2k,不需要融资
4007,商业分析,百丽,1000-9999人,上海 徐汇区 交大,大专,1-3年,物流系统支持主管,BA 商业分析 1、熟悉物流行业的业务运作 2、参与过物流企业的信息化建设 3、熟悉 WMS TMS OMS BMS 物流系统的原理及实际系统落地的过程 4、良好产品沟通能力，可以与各类人员进行无障碍的沟通 5、熟悉产品原型设计工具 6、良好的逻辑思维能力、归纳总结能力，文档撰写能力 7、熟悉IT类系统项目实施过程 8、跟进产品实现及日常使用的全过程需求人数：1人,12k-16k,不需要融资
4014,商业分析,Kyligence,100-499人,上海 浦东新区 张江,学历不限,1-3年,销售经理,公司亮点：Kyligence 由首个来自中国的 Apache 软件基金会顶级开源项目 Apache Kylin 核心团队组建，是专注于大数据分析领域的数据科技公司，通过前沿数据技术的分析认知来加速用户关键商业决策是其使命。1. 负责大数据产品在制定行业的业务拓展、合作及销售；2. 深入掌握和分析行业市场信息，把握最新销售信息，为公司提供业务发展战略依据；3. 负责目标顾客的开发与维护、项目谈判，调配各种资源达成公司制定销售指标，扩大产品的市场占有率；4. 负责拓展新客户和新业务，积极了解客户的需求并进行专业分析和评估，制定合理销售方案；5. 完成整体业绩指标，包括销售额和回款额；,15k-30k,B轮
4037,商业分析,饿了么公司,10000人以上,上海 普陀区 金沙江路,本科,5-10年,架构师,职位描述：团队主要负责商户订单交易&开放平台。商户交易流程，致力于给商户提供极致的交易体验，保证系统支撑千万级订单量稳定运行，对线上问题的快速响应定位；开放平台赋能给商户，流控&网关设计。我们希望你是一个有想法，有冲劲的人！工作职责：-- 负责后端系统的开发工作；-- 能够基本了解系统以及交互方面不足，提出相应的解决方案；-- 结合O2O模式商业化特点，提升系统时效性、灵活性、性能；-- 能够在工作中促进团队工作效率、系统效率的提升；岗位要求：-- 熟悉计算机相关背景知识，熟悉数据结构/算法设计，熟悉操作系统，网络编程；有系统分析和设计的经验；-- 能够依据架构师的规划独立开发一个模块；-- 了解linux及数据库，至少熟练运用一种主流开发语言（Python/PHP/C/C++/Java/Perl/Ruby/...），Java优先；有良好的编程习惯；-- java基础扎实，熟悉常用开发框架、原理；对互联网常用中间件有一定的认识；-- 具有良好的沟通能力和团队合作能力；-- 主动性强，有强烈的求知欲和创新能力；,18k-36k,D轮及以上
4043,商业分析,上海君涯,20-99人,上海 闵行区 虹桥机场,本科,1-3年,投资经理,工作地点：前期基本时间都在昆山岗位职责：· 分析经济形势，负责投资项目的拓展、市场调研、分析项目商业运作模式，并进行财务分析，设计投资方案，撰写投资建议书；· 进行行业研究、形成有深度的行业研究报告； · 做好投后工作，跟踪被投项目的发展，帮助被投企业规划战略、商业模式梳理、业务财务管理、后续融资规划等等。岗位要求：·  我们希望你的第一学历是211/985，理工专业/金融类专业毕业；·  至少2年VC工作经验，经历过几个完整的投资案例；·  能够独立获取项目资源，具备项目初步的判断能力；·  具备很强的目标导向、系统性思维，文字表达能力佳；·  工作上不断追求卓越，为人正直可靠，能承受较大的工作压力。,12k-20k,不需要融资
4047,商业分析,百度,1000-9999人,上海 浦东新区 张江,硕士,3-5年,C++研发/高级研发工程师（搜索）,【工作职责】-负责商品推广变现产品的工程架构设计、研发，打造一流商业变现平台 -参与大型分布式广告检索引擎的架构设计和优化，支撑数十亿请求压力的高可靠系统的研发，支持秒级别实时索引系统的研发 -构建用户行为数据中心，挖掘上亿网民的行为数据 -对现有系统的不足进行分析，找到系统和产品的瓶颈，打造具有商品检索特色的检索系统【职位要求】-计算机或相关专业硕士以上学历 -熟悉C/C++语言编程，有高并发开发经验，通过技术驱动变现价值 -熟悉网络编程、多线程编程技术，有大规模系统开发和设计经验 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力,15k-30k,不需要融资
4052,商业分析,迪卡侬商场,1000-9999人,上海 松江区 中山,本科,经验不限,全渠道运动负责人,全渠道零售运动负责人（实习生）--上海 与一群充满活力的伙伴一起工作的实习机会！ 工作时间灵活+免费运动+定期团队建设+员工折扣+正式工作机会+完善培训体系！ 工作职责 我以运动用户为中心，通过对运动用户的了解与互动，全渠道销售我的运动产品和服务，让运动用户满意或更满意 -我的运动用户：我热爱运动并与当地运动用户建立紧密的联系，让每一位运动用户满意 -我的商业：我理解并执行全渠道的商业政策，并通过全渠道的销售方式，实现商业目标 -我的陈列：我创建并维护良好的货架陈列，确保良好的库存周转，以实现快速自主的购物体验岗位要求 -毕业的学生，专业不限 -社会人员大专以上，专业不限-充满活力，热爱并定期从事运动 -真诚友善，乐于沟通，富有团队精神 -脚踏实地，具有高度的责任感 -热爱零售行业，具有商业思维和用户服务意识 产品培训、陈列与库存管理、高效销售、顾客服务等 长期发展计划 ： -量身定制的全方位长期培训发展体系与陪伴，助力发展成为专家型人才 -伴随公司稳健发展和100%内部晋升带来的广阔晋升空间，实现管理型人才发展路径,5k-6k,不需要融资
4056,商业分析,百度,1000-9999人,上海 浦东新区 张江,硕士,3-5年,机器学习/数据挖掘/高级工程师（搜索）,【工作职责】-构建商品知识图谱，基于知识图谱设计并实现离线和在线匹配和触发系统-基于大规模用户行为，以效果为目标，建立触发优选基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 -提高在线广告的相关度、用户体验、投放效果及变现能力【职位要求】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 -具备以下能力之一 -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，热爱学习,15k-30k,不需要融资
4057,商业分析,硬咖,20-99人,上海 徐汇区 枫林路,学历不限,经验不限,产品经理,"岗位职责:负责产品的市场调研、竞品分析；负责产品规划整理、原型设计并输出相应文档负责利用有效的管理工具对所在产品线进行产品需求管理，并对需求进行优先级设定负责所在产品线产品运营数据的收集，保持与研发团队的沟通，并保持持续迭代及数据分析应聘条件：熟悉或具有新媒体、自媒体行业工作经验者优先；熟悉或具有数据分析工作经验者优先；优秀的表达和沟通能力，良好的书面组织能力，有良好阅读、书写能力者优先；优秀的PRD文档（word、ppt）书写能力,熟练使用Axure产品原型制作工具；了解互联网、移动互联网相关技术，对新技术、商业模式有浓厚兴趣，具有一定国际化视野。加分项:有2年以上交互设计或项目管理者优先",11k-20k,A轮
4068,商业分析,百度,1000-9999人,上海 浦东新区 张江,本科,经验不限,测试开发工程师,工作职责-负责商业广告推广检索端（后端server）测试并参与整个过程：需求分析、程序架构和代码的评审并提出改进意见、用例设计、测试执行、问题定位、产品评估等相关白盒测试工作-根据模块项目特点，寻找并设计自动化解决方案，开发适合对应业务的工具/平台，提高测试效率  -不断完善凤巢产品测试规范和持续集成建设，提升自动化测试水平 任职资格-大学本科（含）以上，计算机、信息、通信及相关专业毕业 -熟悉linux开发测试环境，熟悉c/c++语言，并熟悉至少一种脚本语言（python/shell）-有很强的学习能力、推动能力，对商业推广产品有浓厚的兴趣-具备良好的团队合作精神-有责任心，敢于担当，工作积极主动,20k-40k,不需要融资
4079,商业分析,百度,1000-9999人,上海  ,硕士,经验不限,机器学习/数据挖掘工程师/高级工程师（搜索）,【工作职责】-构建商品知识图谱，基于知识图谱设计并实现离线和在线匹配和触发系统-基于大规模用户行为，以效果为目标，建立触发优选基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 -提高在线广告的相关度、用户体验、投放效果及变现能力【职位要求】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 -具备以下能力之一 -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，热爱学习,20k-40k,不需要融资
4082,商业分析,bilibili,1000-9999人,上海 杨浦区 江湾,学历不限,经验不限,数据开发工程师 (MJ000798),工作职责：- 负责广告数据产品的设计研发- 对接大数据平台，负责广告平台数据处理和报表- 商业数据分析职位要求：- 大规模分布式系统环境下高并发、海量请求数下的高性能处理经验- 扎实的Java编程基础- Python脚本编程能力- 了解常见的分布式计算平台hadoop、hive、mr、spark等优先；- 了解业界数据仓库建模方法，具有DW/BI应用经验- 具有较好的数据Sense和逻辑推理能力，善于从业务角度解读数据，能推动数据结果落地,18k-25k,已上市
4814,商业分析,韩创科技,500-999人,上海 浦东新区 张江,本科,1-3年,商业分析师,1. 负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；2. 在小组长的带领下，围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化。；3. 针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；4. 协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察。5. 对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告。岗位要求：1. 本科及以上学历 社会学、统计学、经济学、应用数学、互联网相关专业优先；2. 能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；3. 拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；4. 具有一定的研究能力，优秀的专业素养及敬业精神；5. 有创新意识，能够提出改进性的产品创意和计划；6. 较强的数据分析能力，沟通能力，跨部门合作能力；7 .具备SPSS/R/SQL等软件实操能力者优先；8.具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,12k-24k,不需要融资
4815,商业分析,千图网,100-499人,上海 浦东新区 张江,本科,3-5年,商业分析师,1，参与/牵头重大研究课题项目（会员运营，精准营销，类目拓展，创新业务，体验管理，产品迭代等），快速收集整合内外部数据与事实基础，分析市场机会，竞对与风险，勾画发展蓝图与实施路径，并推动项目最终落地；2，通过专项的运营数据分析需求和用户研究需求，了解业务相关数据与分析，输出专项分析报告，为业务模块的决策和产品方向提供数据支持；3，管理团队安排的其它决策判断型分析需求；岗位要求1，本科以上学历，一年以上管理咨询公司相关工作经验优先，或三年以上互联网公司策略/产品运营经验；2，免费增值商业模式类产品或图片，设计相关行业经验优先，有总裁办工作经验优先，需有过具体项目实施落地经验3，对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，良好的跨团队沟通能力4，数字敏感度高，有过消费者研究调研经验，具备独立开展工作定义，分析，方案设计能力具备较强的分析总结能力，包括PPT展示和讲解能力，曾有过给企业高层现场讲解方案并获得认可的经历5，具有好奇心，创新突破思维，大局观，自驱力强；6，具备一定的数理统计知识，熟悉sql等数据查询语言，及R Python等统计分析经验,15k-25k,D轮及以上
4816,商业分析,佐大狮,20-99人,上海 普陀区 曹杨,本科,5-10年,商业分析,【岗位职责】基于对外部市场及公司内部业务环节的数据分析，提供客观的分析报告和辅助决策的观点1、业务常规数据分析报表的制作（日报、周报、月报）2、建立公司业务指标体系和Dashboard3、定期对市场环境、竞对、销售数据进行研究，提供策略建议4、协同销售运营和商户运营，建立数据模型，提供数据支持5、辅助各部门，搭建基于数据的管理体系【岗位要求】1、本科及以上学历；统计学/数学/经济学/计算机相关专业优先2、5年以上数据分析/商业分析经验；了解基本的分析模型、统计学原理3、大型互联网公司BI背景，或咨询公司分析师背景优先4、熟练使用Office软件，精通Excel报表的制作和分析，具备基本的SQL语言能力；5、良好的沟通能力和抗压能力,20k-30k,不需要融资
4817,商业分析,哈啰出行,1000-9999人,上海 闵行区 莘庄,本科,5-10年,商业分析岗,【工作职责】1、基于行业和竞对研究，提出对新业务商业模式及财务模型的优化建议  2. 通过业务分析，辅助业务管理团队科学决策，协助团队商业目标的达成  3. 针对重点业务问题深入分析，定位问题，提供解决问题的建议  4、沉淀分析思路与框架， 提炼用户及数据产品需求，与相关团队协作并推动产品需求落地【任职资格】1、聪明，学习能力强； 2、本科及以上学历，3年以上数据分析经验，具有知名互联网背景、商科与理工科复合背景优先； 3、对商业及其运行规律有较好的理解和思考； 4、较强的结构化和逻辑思考能力以及沟通表达能力,12k-24k,D轮及以上
4818,商业分析,同程旅游金融业务,100-499人,上海 浦东新区 梅园,本科,3-5年,商业分析师,工作职责:1、开展对互联网金融、旅游行业的研究，包括整体市场环境、细分业务领域发展、新商业模式、新技术发展等的分析和研究，提供战略分析和建议；2、通过多维度数据分析为运营策略的制定及调整提供数据支持，对行业竞品和相关研究领域进行长期跟踪，定期产出行业研究、经营分析、用户研究、竞争对手及专项性分析报告，帮助业务产品发现问题和优化策略；3、开展国内宏观经济趋势、国家政策研究，洞察行业趋势变化，洞察与互联网金融/旅游产业密切相关的行业及监管动态变化，发现并评估新的商业机会；4、针对已经确定的核心策略，推进在业务部门的落地执行。并对其过程持续监测，发现问题并及时推进优化，修正策略；5、完成上级主管交办的其他事项。岗位要求：1、本科及以上学历，数理、经济、市场等相关专业；2、3年以上战略分析/商业分析或行业咨询经验，对互联网、旅游、金融行业有深刻的理解，对用户体验有深刻理解（具有大型互联网公司战略规划部门、知名管理咨询公司、投资机构工作经验者优先）；3、具有极强的逻辑思维能力，文案能力，熟练操作PPT/Excel；4、具有较强的市场分析、数据分析能力，迅速捕捉市场动态；5、具有较强的演讲和沟通协调能力，能够跨业务、跨部门、跨团队开展高效沟通和协调。,15k-30k,不需要融资
4821,商业分析,平安科技,1000-9999人,上海 浦东新区 八佰伴,硕士,3-5年,资深商业分析/业务分析,岗位职责：1、优化业务分析体系，为智慧医疗，智慧金融，智慧城市领域的管理层和业务部门提供数据洞察；2、基于数据分析和模型，快速精准发现问题，深入分析问题，为管理层和业务部门提供改进策略和实施建议。任职资格：1、3年以上咨询公司或知名互联网企业数据分析商业分析工作经验；2、硕士以及以上学历、理科或商科专业优先；3、有优秀的逻辑思维、表达能力、沟通协调能力，能交付高质量逻辑清晰的分析报告；4、精通ppt excel 熟练使用sql，R，Python等数据分析工具。,20k-40k,不需要融资
4823,商业分析,韩创科技,500-999人,上海 浦东新区 南码头,本科,1-3年,商业分析师,"工作职责：1、观察和分析用户数据，了解数据背后的含义，找到关键指标；负责获取用户、激发活跃、提高留存、增加营收的全过程，并追踪效果和持续优化； 2、参与产品设计，快速推进开发，以验证假设，持续完善产品数据； 3、协作市场运营部门，完成定期的数据培训和交流，提升团队整体的数据意识； 4、结果导向，对数据增长的目标负责； 职位要求：1、对数据敏感，有极强的好奇心和探索欲，思维清晰，执行力佳；2、计算机、统计学、数学等相关专业优先，211/985高校本科或以上学历优先，3年以上移动互联网用户增长经验优先；3、熟悉移动互联网产品及技术，熟悉社交产品的内在逻辑;4、能快速理解业务，发掘数据和用户行为、产品模型之间的联系；5、加分项：有过现象级活动运营的经历（请提供活动数据）；有过教育行业经历，或者策划过面向家长的活动。 6、加分项：熟练使用百度统计、google分析、神策或其他类似分析统计工具, 熟练使用数据分析工具（MySQL），有成熟的互联网相关用户增长案例优先。",13k-23k,不需要融资
4824,商业分析,韩创科技,500-999人,上海 浦东新区 张江,本科,3-5年,商业分析师,#负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；#在小组长的带领下，围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化；#针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；#协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察；#对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告；岗位要求：#本科及以上学历，心理学、社会学、统计学、经济学、应用数学、互联网相关专业优先；#能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；#拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；#具有一定的研究能力，优秀的专业素养及敬业精神；#有创新意识，能够提出改进性的产品创意和计划；#较强的数据分析能力，沟通能力，跨部门合作能力；#具备SPSS/R/SQL等软件实操能力者优先；#具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,11k-22k,不需要融资
4827,商业分析,哈啰出行,1000-9999人,上海  ,本科,3-5年,商业分析,岗位职责1.建立基于业务场景的数据分析需求，通过深度分析进行数据价值挖掘，制定数据看板体系并推动系统化，提炼完整的业务分析模型；2.深入理解业务运作，熟知客户、产品、业务特征，通过分析与挖掘，发现业务运营问题与机会，并能给出有效的行动建议，推进其在业务运作中的改进；3.定期出具公司运营分析报告、专题分析报告等；4.研究并建立数据分析模型、方法论，沉淀分析思路与框架；5.健全并管理业务关键指标、监控预警、目标值管理；6.设计数据可视化和报告工具产品，以提高决策效率。任职要求１.本科及以上学历，数学、统计、计算机等相关专业背景优先，5年以上工作经验，其中3年以上数据分析挖掘相关经验； 2.了解掌握hive、SQL等相关数据提取工具，熟练操作excel、SAS/SPSS/Tableau、PPT等工具； 3.良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验； 4.熟练独立编写商业数据分析报告，具备优异的商业敏感度和创新意识，快速识别商业问题和机会； ５.具备良好的抗压能力、沟通能力和团队精神，有独立开展分析研究项目经验。,12k-24k,D轮及以上
4829,商业分析,上海蓝标数字,100-499人,上海 黄浦区 新天地,本科,1-3年,CRM商业数据分析师,"工作职责：1.基于客户数据库进行KPI分析，顾客分析，品类分析；提供及时的，明确的，可实行强的报告与顾客洞察；2.进行有效的项目管理，以保证在可用资源内完成高质量的分析；3.与项目相关同事进行紧密合作，以了解客户需求。基本要求：1.本科以上学历，数学、统计、计算机等相关专业，硕士优先；2.有化妆品行业、快消行业、数据业务运营、互联网运营背景优先；3.熟悉关系型数据库，熟练使用SQL，有Siebel经验者优先；4.对数字敏感，并具备较强的逻辑思维能力,良好的沟通能力以及创新能力；5.具有良好的洞察力，善于分析和解读数字，并将洞察分析和业务逻辑相结合；6.和团队成员紧密合作，具有杰出的团队合作精神。",7k-14k,已上市
4830,商业分析,哈啰出行,1000-9999人,上海 闵行区 莘庄,本科,5-10年,商业分析岗,工作职责1、基于行业和竞对研究，提出对新业务商业模式及财务模型的优化建议  2. 通过业务分析，辅助业务管理团队科学决策，协助团队商业目标的达成  3. 针对重点业务问题深入分析，定位问题，提供解决问题的建议  4、沉淀分析思路与框架， 提炼用户及数据产品需求，与相关团队协作并推动产品需求落地任职资格:1、聪明，学习能力强； 2、本科及以上学历，3年以上数据分析经验，具有知名互联网背景、商科与理工科复合背景优先； 3、对商业及其运行规律有较好的理解和思考； 4、较强的结构化和逻辑思考能力以及沟通表达能力,15k-25k,D轮及以上
4837,商业分析,韩创科技,500-999人,上海 浦东新区 张江,本科,3-5年,商业数据分析,#负责行业动态追踪、收集并分析相关行业的趋势、创新竞品和业务模式，研究行业数据、分析行业发展，撰写行业报告；#在小组长的带领下，围绕新产品展开市场分析、用户需求研究、可行性研究等，挖掘业务问题和痛点，给出行动建议，推动业务成长，协助业务孵化；#针对平台课题，进行研究设计、调研执行、数据收集和整理、报告撰写等工作；#协助各个项目组进行用户研究、产品研究或课题研究，并输出具备可行性的方案或洞察；#对于行业竞品和相关研究领域进行长期跟踪，持续输出相关的研究结论及动向报告；岗位要求：#本科及以上学历，心理学、社会学、统计学、经济学、应用数学、互联网相关专业优先；#能独立进行开展研究分析工作，并通过整理形成可参考的报告，给出方案；#拥有市调或咨询公司、互联网商业分析或用研岗位，2-3年从业经验者优先；#具有一定的研究能力，优秀的专业素养及敬业精神；#有创新意识，能够提出改进性的产品创意和计划；#较强的数据分析能力，沟通能力，跨部门合作能力；#具备SPSS/R/SQL等软件实操能力者优先；#具有良好写作和表达能力，有较好英语阅读和书写水平的优先；,9k-18k,不需要融资
