,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
584,数据挖掘,达观数据,100-499人,上海 浦东新区 张江,本科,1-3年,数据挖掘工程师,岗位描述：1、通过海量数据挖掘、机器学习等方法进行核心策略的研究及开发；2、用户分析、理解及建模，持续提升用户产品体验；3、高性能、高并发的机器学习、数据挖掘方法及架构的研发；4、算法及数据挖掘在新业务领域的推进及应用。 任职资格：1、计算机/数学/统计学等相关专业硕士及以上学历2、精通一门或多门开发语言（Python、C++、Java等）3、对算法、海量数据挖掘有业界实践经验，熟悉机器学习、数据挖掘方法优先考虑；4、善于独立思考，逻辑清晰，热爱挑战，具备快速学习能力；5、具备良好的沟通能力和团队合作精神,15k-30k,B轮
585,数据挖掘,十露盘,20-99人,上海 浦东新区 梅园,本科,1年以内,数据挖掘,岗位职责: 1. 使用数据挖掘技术，建立信用评分模型，反欺诈模型，用户响应模型等，2. 跟踪模型上线后效果，不断迭代优化模型，3. 研究新的算法，并应用到实际业务中。职位要求: 1. 计算机或相关专业本科以上学历，2. 熟悉统计学、机器学习理论知识，3. 熟练使用python，熟悉matlab，linux，sql，4. 良好的逻辑思维能力，沟通能力良好。,15k-30k,A轮
586,数据挖掘,蚂蚁金服,10000人以上,上海 浦东新区 陆家嘴,本科,3-5年,高级数据开发工程师/专家 ETL/数据挖掘,职位描述：1.负责支付宝事业群数仓建设，包括：数据仓库（离线、实时）的数据架构、数据模型规划及实施、数据质量保障；2.研究蚂蚁金服亿级用户及商户的相关行为及数据，并基于分类、标注、聚类等机器学习手段，挖掘不同业务场景的业务标签。技能要求：1.从事数据仓库或挖掘领域至少5年以上，熟悉数据仓库模型设计与ETL开发经验 ，掌握维度建模设计方法，具备海量数据处理经验；2.熟悉数据仓库领域知识和技能者优先，包括但不局限于：元数据管理、数据开发测试工具与方法、数据质量、主数据管理；3.熟悉数据库技术，熟练运用SQL及其他語言，能高效的与技术团队进行沟通；4.有从事分布式数据存储与计算平台应用开发经验，熟悉Hadoop生态相关技术并有相关实践经验着优先，如Hdfs、Mapreduce、Hive、Hbase、Spark、Storm；5. 对常规统计机器学习问题具有一定的理解，熟悉常用的模型；6.熟练掌握一门或多门编程语言，并有大型项目建设经验者优先，如Java、Python、Shell；7.良好的商业嗅觉，有丰富的数据分析经验，较强的数据、平台、技术理解能力；8.良好的语言沟通与表达能力，自我驱动。,18k-35k,C轮
587,数据挖掘,量锐科技,20-99人,上海 静安区 南京西路,本科,1-3年,初级数据挖掘工程师,"公司最近和国内某大型私募基金（管理规模超过200亿）共同投资成立的一家新的金融数据业务，着眼于针对国内各类金融机构（私募，券商，银行）市场提供针对二级市场交易以及研究使用的各类金融数据。主要技术团队架构基本敲定，包括国内外在金融数据领域的技术专家，之前分别工作于IBM lab , 中金所，以及MSCI， 标普S&P。现在需要招募资深的数据挖掘开发工程师，主要要求如下：1）精通JAVA, Python 语言2）精通Mongo DB和MySQL 数据库3） 有网络编程经验4） 有文本挖掘，数理统计，机器学习的相关背景5）有数据相关的开发项目经验6）较好的软件架构能力最好有对于金融数据或者数据挖掘领域相关的实际操作经验。对于好的同志，公司愿意提供非常好的发展空间和机遇。这块业务属于半创业型项目，对于工作自主性和执行力要求很高，也需要具备一定的抗压能力。此外，因为目标用户是金融机构，所以也少不了和用户的大量沟通。",8k-15k,未融资
588,数据挖掘,腾讯,10000人以上,上海 徐汇区 漕宝路,本科,1-3年,数据挖掘,岗位名称：SNG04-看点高级数据挖掘工程师(上海)工作地点：上海招聘人数：2岗位职责：负责相关业务的数据分析洞察，构建健全的指标体系及强大的数据支撑体系，以支撑业务快速迭代；通过专题分析等形式，对业务问题进行深入分析，为产品运营决策、产品方向、推送策略及时提供数据支持；基于业务监控指标体系，及时发现与定位业务问题，协同其他相关侧落实问题的解决；沉淀分析思路与经验， 提炼出数据产品或服务需求，与数据产品团队协作并推动数据产品的落地；协同其他相关团队进行数据建模工作，推动相关产品的数据化运营； 积极组织数据技术与产品相关的理念、技能、工具的培训和推广。,15k-30k,已上市
589,数据挖掘,甜橙金融,500-999人,上海 虹口区 七浦路,硕士,1-3年,数据挖掘工程师,"【岗位职责】1. 负责数据挖掘/人工智能算法/机器学习算法相关的分析和建模工作；2. 负责算法相关的数据预处理、衍生、分析工作。3. 能以实际业务为导向，有效的对项目进行需求分析，梳理业务逻辑，抽象出模型，系统化设计解决方案。【岗位任职要求】1. 本科以上学历（模式识别、人工智能、统计学、计算机相关专业），扎实的机器学习、数据挖掘、统计学理论基础；2. 深入理解掌握机器学习、特征工程、数据挖掘、深度学习原理；2. 熟悉Map-Reduce模型，对Hadoop、Spark、Storm、Hive等大规模数据平台上的机器学习建模有实践经验；3. 熟练使用至少一项（Python、R、Java、Scala）常见编程语言；熟练使用Hive SQL / Spark SQL；4. 在金融风控, 反欺诈, 精准营销, 推荐系统, 用户画像, 知识图谱等领域有实际建模及研发经验者优先；5. 有开源工作经验者优先；6. 具有强烈自我驱动能力，优秀的沟通能力，优秀的分析和解决问题能力，对数据驱动有强烈的热情；",23k-26k,不需要融资
590,数据挖掘,游族网络,1000-9999人,上海 徐汇区 田林,本科,3-5年,数据挖掘,工作职责1、对部门日志数据进行清理、整合；2、对各种数据进行分析有洞察力的分析；3、针对既定商业目标进行建模；4、协助大数据工程师进行产品化。任职资格1、数据分析工作经验3年及以上，有丰富数据建模经验，包括分类、推荐、预测、文本分类等；2、有数据ETL实现能力及较强的coding能力，掌握R或是Python（统计包）等统计工具，熟练掌握SQL，熟悉linux/shell基本功能；3、有hive使用经验优先，有技术BI、大数据相关工作经验优先，对spark mllib 有了解优先；4、具备良好的数据和商业敏感度、优秀的逻辑思维能力，乐于从纷繁的数据中寻找业务规律，较好的商业洞察力。,18k-30k,已上市
591,数据挖掘,今日头条,10000人以上,上海  ,本科,1年以内,数据挖掘,岗位职责:1.通过数据分析、深度数据挖掘、机器学习技术，对海量用户行为数据进行分析与挖掘2.深入理解推荐、搜索业务和产品的方向与需求，通过用户数据针对复杂的商业问题，设计、规划、实现基于数据的解决方案，充分挖掘数据的商业价值3.参与产品和业务宏观层面评估体系构建，设计并研发评估指标，推进规范化评估流程任职资格:1.计算机、统计学、数学、数理统计等相关专业，本科以上学历，1年至10年左右相关经验2.熟悉python/shell/awkl等脚本语言，编码基本功扎实3.熟练掌握Hive等至少一种分布式计算技术，有处理海量数据的经验4.精通R/Spark/Scala等数据挖掘工具，掌握常用的预测、分类、聚类、关联规则等挖掘算法，了解数据挖掘前沿技术，具有相关模型使用经验与落地能力；对数据挖掘各环节有深入理解,30k-60k,D轮及以上
592,数据挖掘,舞泡,100-499人,上海 闵行区 七宝,本科,3-5年,数据挖掘,职位描述： 1、从海量数据中，利用数据挖掘技术，挖出用户的偏好特征、行为规律，用户画像等，图像识别等 2、使用数据挖掘和机器学习解决企业实际的业务问题； 3、探索业界和学术界前沿的数据挖掘、机器学习的理论和实践。   岗位要求   1、具有良好的数据挖掘和机器学习背景知识，熟知相关算法；   2、编程基础扎实，熟悉算法数据结构，有超过两年以上C++或Python开发经验   3、对大数据技术有深入的了解，能够使用Hadoop sprak相关技术；   4、踏实勤奋，自我驱动，善于沟通,25k-50k,不需要融资
593,数据挖掘,微家实业,20-99人,上海  ,本科,1-3年,数据挖掘,熟悉NLP技术，文本分析、情感分析，大数据招聘方向,15k-25k,不需要融资
594,数据挖掘,领健Linkedcare  ,100-499人,上海 浦东新区 张江,本科,5-10年,数据挖掘架构师,"1.负责海量数据分析处理平台的设计和开发2.根据公司业务提取大数据平台需求3.数据仓库的设计和开发4.大数据团队建设岗位要求：1.有过2年以上数据仓库系统设计开发经验2.熟悉Hadoop，spark，hbase,hive编程，有2年以上相关开发经验3.精通java，熟悉一种脚本语言如python",18k-35k,B轮
595,数据挖掘,博世猫,100-499人,上海 浦东新区 花木,本科,3-5年,数据挖掘工程师,"岗位描述： 1.分布式数据产品设计，支持商品，文本推荐业务 2.分布式算法开发，预测分析商品销量，文章点击率 3.文本相似，商品聚类分析，支持业务场景下的各类推荐任务岗位要求： 1.熟悉Hadoop(MapReduce,Hive)、Storm或其他分布式数据开发技术，有源码研究经验者优先 2.精通JAVA或Python，有并发应用或者分布式应用软件开发经验优 3.熟悉常用机器学习/数据挖掘算法的原理与应用，要求有相关算法/推荐项目的落地经验 4.能够熟练进行离线/实时场景的数据整合与应用开发工作 5.有良好的技术方案规划和沟通管理能力 6.热爱数据，积极主动，有好奇心，两年以上互联网环境的大数据经验 7.有推荐系统，计算广告，用户行为分析，大数据处理方面经验者优先考虑",20k-40k,B轮
596,数据挖掘,卉曼科技,100-499人,上海 黄浦区 外滩,大专,3-5年,数据挖掘工程师,职责：1. 数据挖掘：特征工程，算法调优，效果评估；2. 统计分析：日常统计分析3. 应用开发：UDF开发，Demo及界面开发要求：1. 计算机、数学、统计、金融等相关专业本科及以上学历；2. 有3年及以上数据挖掘或机器学习相关工作经验，熟悉常用算法原理，对数据有敏锐的洞察力；3. 熟练运用SQL/Python/R等工具进行数据处理和数据分析；4. 有汽车行业经验者优先。,13k-23k,不需要融资
597,数据挖掘,云科贷,100-499人,上海  ,本科,1-3年,数据挖掘,职位描述职位：风险策略分析师岗位职责：1、制定消费贷款及相关创新金融产品的审批政策和策略并推进实施；2、推进现金贷市场风控策略调研工作，及时收集策略迭代信息，通过分析进行策略改进；3、提供风险追踪、评估、分析报告与解读。4、推进审批策略相关的数仓搭建及系统优化需求开发及上线。任职要求：1、1年以上相关金融行业尤其是现金贷模型开发或审批策略制定经验；2、学士及以上学位，经济学、统计学方向优先；3、精通SQL、VBA语言，掌握R、SAS、Python等至少一种统计软件应用；4、熟练使用Excel、Word、PPT、Outlook等办公软件；5、良好的数据分析能力和敏锐的趋势预测能力；6、良好的沟通表达能力和协调能力。7、敢于迎接挑战、能独立承受压力、完成公司交赋的工作任务。,10k-20k,天使轮
598,数据挖掘,天翼征信,20-99人,上海 虹口区 七浦路,硕士,3-5年,数据挖掘工程师,岗位职责：1. 负责针对金融、互联网金融等行业设计并开发各类大数据风控模型（反欺诈、信用评估）。2. 探索并分析各类数据源，结合具体业务场景，挖掘用户行为特点，设计大数据风控方案。3.结合客户需求及模型实际应用效果，不断优化模型算法，提升大数据风控能力。4.协同市场、产品、技术等各部门，推动各类模型产品的设计、开发、部署、销售。任职条件：1. 本科及以上学历，统计学、数学、计算机、电子工程等相关专业。2. 两年以上金融/互联网金融领域标杆企业的风控模型开发经验。3. 熟悉各类机器学习算法（逻辑回归、决策树、SVM、神经网络等），并至少对一种算法有深入理解。4. 能熟练运用Python进行数据分析和模型建模。5. 熟练掌握SQL/Hive，熟悉linux环境，拥有海量数据处理经验者优先。6. 优秀的团队合作精神和沟通表达能力，学习能力强，勤于思考，乐于面对挑战。,20k-40k,不需要融资
599,数据挖掘,上海伯俊,100-499人,上海 闵行区 莘庄,本科,3-5年,BI数据挖掘工程师,岗位职责：1、根据业务需求，提取数据制作相关报表，提供决策支撑；2、建立和维护BI系统，对数据进行可视化分析；3、为其他业务部门提供提取数据和统计分析支持。任职要求：1.计算机、统计学相关专业，1年以上数据挖掘分析或数据运营经验；2.有扎实的数据统计和挖掘分析知识，具备数据运营思维和职业习惯；3.熟练使用数理统计、数据分析、数据挖掘工具软件，能熟练使用关系型数据库、熟悉一种以上NoSQL数据库,10k-15k,A轮
600,数据挖掘,唯品会,10000人以上,上海 闵行区 华漕,本科,1-3年,数据挖掘,"唯品会AI技术团队,招募商业智能工程师。唯品会从2008年8月正式成立，到登上纽交所，仅花了三年多的时间，已经连续20个季度实现盈利，2017年12月，唯品会获腾讯和京东的战略投资，业务增长强劲。唯品会AI团队聚焦利用运筹优化、统计建模、数值模拟、机器学习等技术，结合对电子商务、供应链和物流领域的深刻理解，对海量业务和数据进行深入的分析、研究、学习和挖掘，提出电商供应链物流全链路的最优解决方案。 工作地点：广州/上海 职位描述:收集并整合各个来源的数据提供有效的决策支持依据与数据科学家,产品经理,技术开发经理共同合作,设计数据分析方案并交付结果与总监以及高级经理设计业务指标和数据模型支持业务高速发展深入挖掘和分析影响业务的关键因素找到根本原因,提出合理地改进意见支持大数据查询,大数据分析和数据咨询,参与离线建数据仓库搭建 任职要求:统计学、数学、计算机、管理科学与工程、工业工程等相关专业本科以上学历，2年以上数据分析相关工作经验；熟练使用Tableau进行可视化,并能输出分析报告;熟练掌握MySQL,HiveSQL,有大数据处理经验;了解维度建模,数据库范式,有ETL相关项目经验;乐观、进取、钻研，富有创新精神，良好的沟通及团队合作能力;具有良好的沟通协作能力，具有较强的分享意愿，能够快速了解新的业务场景;",20k-40k,已上市
601,数据挖掘,阅文集团,1000-9999人,上海 浦东新区 张江,本科,3-5年,算法/数据挖掘高级工程师,任职资格： 计算机相关专业硕士及以上学历，三年以上的互联网工作经验；至少精通C++/JAVA/Python等一门编程语言；精通算法设计/数据结构；熟悉相关的数学理论知识；熟悉机器学习方法，数据挖掘常用方法及流程，并有相关项目经验；有同行业实际推荐经验者优先考虑；有海量服务以及数据处理和并行计算开发经验优先；熟悉Hadoop、Storm、Spark等技术者优先；具备良好的团队合作和沟通能力。 工作职责： 负责阅文集团书籍推荐、搜索、挖掘、标签处理等推荐相关的算法及相关系统接入、调优工作。,15k-30k,已上市
602,数据挖掘,最会游,100-499人,上海 静安区 汶水路,本科,3-5年,数据挖掘,岗位职责：1. 支持运营数据分析、模型开发，用户画像及商品推荐2. 通过海量数据发掘深入理解APP、微信用户，为产品策略及战略发展提供数据支撑3. 分析研究数据与业务的关联，设计开发可扩展的算法模型，挖掘用户属性、行为特征进行应用创新职位要求：1.计算机及相关专业本科以上学历，具有良好的数学、数据挖掘、深度学习等计算机相关知识2.互联网大数据计算领域2年以上经验3.熟悉Hadoop/Spark/Elasticsearch4.熟悉推荐系统，有画像相关经验优先5.对技术、大数据充满热情，有团队合作精神,20k-40k,A轮
603,数据挖掘,益倍嘉金融,100-499人,上海 浦东新区 曹路,本科,5-10年,数据挖掘,"职责： 1、 基于数据驱动构建企业数据模型EDW以及面向应用产品与分析的应用层模型设计开发；2、 参与数据平台的数据研发，发掘数据商业价值，打造极致体验的数据平台；3、 负责构建基于Hive的数据仓库和数据集市的架构设计与优化；4、 对海量数据处理的业务需求进行评估和方案设计；5、 对慢查询进行诊断，并给出优化方向；6、 了解行业前沿的大数据处理方法和框架。职位要求： 1、本科以上学历，5年（含）以上数据仓库设计，开发和管理经验，熟悉数据仓库模型设计与ETL开发 ，掌握维度建模设计方法，具备海量数据加工处理（ETL）相关经验 ；2、 精通至少一种数据库（informix, mysql, db2, 等），熟练使用SQL语言，精通SQL语句的性能调优；3、 熟悉Hadoop、Hive、Hbase、Storm、Spark、kafaka、zk，flume的工作原理；4、 精通Linux系统管理，熟练使用shell、perl、python等至少一门脚本语言；5、有责任心和良好的团队合作意识，能承受压力。  其他： 1、	具有大数据平台数仓类项目实施经验者优先2、	有互联网金融行业项目经验者优先3、	了解星环TDH平台者优先",10k-17k,不需要融资
604,数据挖掘,甜橙金融,500-999人,上海 虹口区 七浦路,本科,3-5年,数据挖掘,"数据挖掘工程师（上海）岗位职责：1. 基于运营商数据、支付数据、外部行业数据设计并开发精准营销模型, 大数据风控模型等。2. 结合客户需求及模型实际应用效果，不断优化模型算法，提升精准营销及大数据风控能力。3. 协同产品、技术及市场等部门，推动各类模型产品的设计、开发、部署及销售。职位要求：1. 本科及以上学历，统计学、数学、计算机、电子工程等相关专业毕业。2. 具有扎实的编程基础，熟练使用 Python 进行数据挖掘建模。3. 具有3年及以上金融 / 互联网金融领域标杆企业相关精准营销模型，风控模型开发经验，对精准营销、反欺诈、信用评估等领域有深入研究。4. 熟悉多种回归，分类，聚类，推荐系统等机器学习算法(Logistic、Tree、Kmeans、CF、神经网络等)，并至少对一类算法有深入理解。5. 熟练掌握 Sql / Hql, 熟悉 Hadoop 生态系统及 Mr / Spark 计算框架。具有大数据、分布式计算经验者优先。6. 具有优秀的团队合作能力，善于学习，勤于思考，乐于分享。",20k-40k,不需要融资
605,数据挖掘,网贷之家,100-499人,上海  ,本科,3-5年,数据挖掘工程师,工作职责：1、负责公司相关数据模型产品的模型设计以及开发等工作；2、为公司业务提供模型算法和数据分析支持并不断完善模型算法及优化；3、梳理公司数据需求，进行BI/DW系统规划及开发跟进，为业务方提供指导，提升数据使用效率；4、通过大量数据，分析实施内容推荐、用户画像等业务。任职资格：1、扎实的数据仓库、机数据挖掘理论基础； 2、熟练运用Java、Python等语言； 3、有2年以上海量数据处理工作经验，大数据挖掘、分析、建模经验；4、熟悉常见的分类、聚类、推荐等机器学习算法及原理，和它们的使用场景；5、具有扎实的操作系统、数据结构等编程基础；6、对Hadoop、Hive、Spark、Storm、Presto等大规模数据平台有运维调优经验；7、良好的团队合作，较强的沟通能力，敢于挑战新技术；8、有大规模信息流及电商推荐系统应用经验者优先考虑。,20k-35k,B轮
606,数据挖掘,安永(中国)企业谘询,1000-9999人,上海 浦东新区 陆家嘴,本科,3-5年,python数据挖掘咨询顾问,任职要求1.具有统计学、计量经济学、计算机、商科、工科等专业的本科及以上学位2.扎实的统计学基础，包括对逻辑回归，决策树，聚类等算法的理解，有机器学习经验优先3.熟练掌握Python，R，SQL4.自我驱动能力，对新技术有强烈求知欲和学习能力5.良好的团队沟通和客户沟通能力，有乙方经验优先,12k-24k,不需要融资
607,数据挖掘,同业云,20-99人,上海 长宁区 镇宁路,大专,1-3年,Python数据挖掘,职位描述 1. 根据项目经理或高级数据挖掘工程师要求独立完成项目的数据清洗和整理；2. 能熟练使用mysql进行建表、数据跑批等操作；3. 根据要求处理文本报价数据，标注NER关键词；4. 配合高级数据挖掘工程师进行模型开发；5. 了解NLP和文本挖掘的基本知识。任职要求：1. 数学、计算机等相关专科以上学历；2. 1年左右python开发或mysql开发相关工作经验；3. 熟悉并掌握Python、mysql，熟悉脚本语言和linux开发优先；4. 有文本挖掘经验者优先。,6k-8k,不需要融资
608,数据挖掘,科曼火石,20-99人,上海 杨浦区 五角场,本科,1-3年,高级数据挖掘,岗位职责：1. 根据业务目标，负责开发推荐、风险、催收、反欺诈等业务模型；2. 负责建模所需的数据提取、清洗、分析工作，并完善模型文档；3. 负责模型上线所需的对接工作，并和业务部门一起开展模型的应用、测试工作；4. 负责数据质量和模型性能监控体系搭建的相关工作；5. 负责相关的团队管理、人员培养工作。任职资格：1. 统计学、数学、计算机及各工程类专业优先，机器学习、数据挖掘等研究方向优先；2. 熟悉基础数据挖掘模型，如回归、决策树、SVM、GBDT、神经网络等算法；具有复杂网络相关背景的优先；3. 熟悉大数据、云计算相关技术及产品，如Hadoop、spark、maxcompute等优先；4. 熟练使用SQL、Excel、Python、R等工具；5. 思路清晰严谨，具备强烈的好奇心和良好的沟通学习能力，团队协作意识和责任感强，有一定的团队管理经验。,30k-50k,20-99人
609,数据挖掘,	适才互动,20-99人,上海 徐汇区 虹梅路,本科,1-3年,数据挖掘,1.     负责用机器学习、数据挖掘等技术来处理海量数据，持续改进公司的投融资大数据模型；2.     负责搭建机器学习和数据挖掘相关系统及平台，输出设计文档和算法开发原形； 3.     深入研究业内领先的技术思路，将其应用于一级市场股权投融资领域。 职责要求: 1.     理工类211、985本科及以上学历； 2.     了解线性规划和凸优化等，有扎实的编程和数学统计基础； 3.     有机器学习自然语言处理数据挖掘领域2年以上实践经验； 4.     熟悉机器学习的基本方法 (降维、分类、回归、排序等等)； 5.     熟悉深度学习原理和基本模型，熟练使用Caffe、Tensorflow或其他常用深度学习工具，并能够灵活的解决实际问题； 6.     具有良好的沟通能力，和良好的团队合作精神。,20k-40k,20-99人
610,数据挖掘,百度,10000人以上,上海  ,本科,3-5年,机器学习/数据挖掘/高级工程师（信息流）,【工作职责】-设计和优化大规模推荐系统，提升广告收入和用户体验；-基于大规模用户行为，应用机器学习等尖端技术，优化触发、排序算法；-也可侧重广告或推荐系统中的机制设计，提升全局收益。【职位要求】-计算机或统计学等相关专业硕士以上学历 -良好的逻辑思维能力或良好的数学基础-优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -熟悉C/C++或Python语言编程，对数据结构和算法设计有较好的理解 -具备以下能力之一 -具备自然语言处理、用户建模、机制设计等相关领域知识 -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，热爱学习,15k-30k,已上市
611,数据挖掘,百度,10000人以上,上海 浦东新区 ,本科,1-3年,上海-机器学习/数据挖掘工程师,【工作职责】-负责百度凤巢的算法改进 -基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责在线广告投放系统的核心技术创新与优化 -提高在线广告的相关度、用户体验、投放效果及变现能力【任职资格】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发 -熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 具备以下能力之一： -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验 -具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究) -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -具备机器学习理论、算法的研究和实践经验 -具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等） -具备搜索引擎、广告投放、反作弊相关技术的知识和经验,20k-35k,已上市
612,数据挖掘,与善投资,0-20人,上海 浦东新区 张江,本科,1-3年,数据挖掘高工,职位描述【工作职责】-构建商品知识图谱，基于知识图谱设计并实现离线和在线匹配和触发系统-基于大规模用户行为，以效果为目标，建立触发优选基础算法和策略 -应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 -负责需求和服务匹配系统的核心技术创新与优化 -提高服务匹配的相关度、用户体验、投放效果及变现能力【职位要求】-计算机或相关专业硕士以上学历 -良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 -优秀的分析和解决问题的能力，对挑战性问题充满激情 -良好的团队合作精神，较强的沟通能力 -熟悉C/C++语言/python语言及编程，对数据结构和算法设计有较为深刻的理解 -具备以下能力之一 -具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识 -熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，热爱学习,22k-44k,未融资
613,数据挖掘,百度,10000人以上,上海  ,本科,经验不限,大数据部_机器学习/数据挖掘工程师,"工作职责-应用机器学习与数据挖掘等尖端技术，承担核心技术研发工作-针对业务需要负责架构分析、设计、重构与开发-应用机器学习、自然语言处理、分类聚类等尖端技术，针对海量信息建模，挖掘潜在商业价值任职资格-计算机或相关专业-良好的逻辑思维能力，能够从海量数据中发现有价值的规律  -熟悉C/Python/PHP/Java中的一种开发语言，对数据结构和算法设计有较为深刻的理解   -熟悉常用算法和数据结构，对机器学习算法有较强的实现能力-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术-理解机器学习基本算法的设计思想和求解手段，如SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先-良好的团队合作精神，较强的沟通能力-具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题-两年以上相关工作经验",15k-30k,已上市
614,数据挖掘,百灵鸟,1000-9999人,上海 黄浦区 外滩,本科,5-10年,数据挖掘,【岗位职责】1、负责数据统计与分析的研发与维护；2、根据产品经理和运营团队等的统计需求，进行开发实现；3、负责对用户行为数据的深度挖掘，以数据指导产品改善；【任职要求】1、全日制本科及以上学历，5年以上工作经验；2、Java基础扎实，熟悉Netty、IBatis等开源框架，懂JVM调优更佳；3、熟悉HBase、Spark/Storm、MapReduce等数据框架；4、熟悉Kafka、LogStash、Redis等数据中间件；5、良好的SQL语句功底，熟悉MySQL、PostgreSQL、Oracle数据库中的一种；6、有日志收集相关经验或者数据仓库建设和BI经验优先；7、逻辑清晰，快速的学习能力及良好的沟通能力。,30k-45k,不需要融资
615,数据挖掘,易联互动,20-99人,上海  ,本科,1-3年,数据挖掘,2年左右的大数据开发经验,8k-12k,未融资
616,数据挖掘,平安付,1000-9999人,上海 徐汇区 枫林路,硕士,5-10年,数据挖掘工程师,"职位描述:1. 数据仓库设计、优化、ETL数据处理2. 负责部门业务底层数据标准化处理,挖掘不同业务场景的业务标签3. 基于业务对用户行为数据整合、分析并挖掘数据业务价值4. 根据客户定制需求，为分析师提供可供解决的技术方案，合理沟通客户，以解决客户实际商业问题5. 通过对行为数据深入分析与挖掘，对现有数据的解决方案进行优化与改进应聘要求:1. 计算机、数学、统计、金融等相关专业的硕士或以上学历2. 3年以上在业界的数据分析、数据挖掘及模型开发经验;热爱互联网,有浓厚的兴趣从事数据处理与数据挖掘3. 熟悉数据库理论,有丰富的SQL编程经验及ETL流程,熟练使用Hadoop, hive, spark;4. 熟练掌握机器学习算法,熟练运用SQL、 Spark MLlib等工具5. 有TB级数据处理项目经验优先6. 突出的分析问题和解决问题的能力, 自我驱动,并具备较强的沟通协调能力、学习能力和创新应用能力7. 精通至少一门编程语言Java, Python优先",15k-25k,不需要融资
